Message,Label
"UNLI na ang favorite apps mo with TNT SAYA ALL 99! May Unli FB, Messenger, IG, TikTok at ML plus may 6 GB ka pa for all apps and sites, at unli calls & texts to all pa! At kung mag-load ka bago Feb 14, may makukuha kang EXTRA FREE DATA. Load na, KaTropa!",ham
"Get up to P300 cashback as you shop and scan using BDO Pay at SM Store and other participating SM Retail stores from February 12 to March 31, 2025. T&Cs apply. DTI213132. Scan to Pay limit for Credit Card is up to the available credit limit. For Bank Account, the daily limit is P50,000. Download now!",ham
"Ituloy ang saya to stay online with FREE data! May FREE 500 MB for 4 days para sa'yo! Paano? Magsend lang ng 'YAY' to 5858 now! Available lang ito for today, so sulitin mo na KaTropa bago pa mawala!",ham
Pwede nang mag-enjoy ng Ad Free viewing with Youtube Premium. Mag-subscribe for only P159/month gamit ang TNT load!,ham
"Can't find your Debit or Credit Card? Easily lock your card on the BDO Online app, then unlock it once you find it - all in real-time. Try it now!",ham
"Ka-LBC! Your shipment 142021720392 was received by HER HERO on 11-02-2025. Share your experience, click bit.ly/CSATPh. Thanks",ham
Nagpaplano ng 2025 ganap ang barkada pero paubos na ang data mo? Mag-Borrow Load na para di ka na lalayo at wala ka nang ma-miss sa usapan ng barkada!,ham
431189 is your Facebook code. Don't share it.,ham
850769 is your Facebook code. Don't share it.,ham
Feel Legendary sa bawat game with Codashop! Enjoy hassle free payments gamit ang TNT load!,ham
"#BDOStopScam: Mag-ingat sa text na may link, kahit galing sa ""BDO."" Gumagamit ng fake cell sites ang scammers to send these scam texts. Don't click links!",ham
"Hi Mr/Ms <NAME>, RDCN 18882 can be claimed at any RDPawnshop, Penbank and TrueMoney branches. Please present valid ID. Thank you!",ham
"Ituloy ang saya to stay online with FREE data! May FREE 500 MB for 4 days para sa'yo! Paano? Magsend lang ng 'YAY' to 5858 now! Available lang ito for today, so sulitin mo na KaTropa bago pa mawala!",ham
Aga pa pero petsa de peligro na? TNT UTANG NA LOAD muna! Up to 1 GB or P50 regular load! Dial *5623# NOW!,ham
Kulang ang data para makapag-checkout? Mag-Borrow Load na! 'Di ka na lalayo para walang abala sa online shopping!,ham
"Gusto naming ready ka kausapin ang Tropa! You get total of 16 GB and Unli Allnet Calls & Texts! That's (FREE 8 GB ALL ACCESS DATA for 3 days from us) when you avail DOBLE GIGA VIDEO+ 75 with 2 GB + 2 GB/day for YouTube, Netflix & MORE + UNLI ALLNET CALLS & TEXTS! For TODAY only! Load via https://smrt.ph/GetSmartApp o *123#",ham
"Hi Mr/Ms <NAME>, RDCN 24987 can be claimed at any RDPawnshop, Penbank and TrueMoney branches. Please present valid ID. Thank you!",ham
"Hi Mr/Ms <NAME>, RDCN 43298 can be claimed at any RDPawnshop, Penbank and TrueMoney branches. Please present valid ID. Thank you!",ham
"Transactions are made even more convenient when you use QR! Just log in to the BDO Online app, and tap QR to select from these transactions: Send Money, Request Money, Withdraw Money or Deposit Money. Try it now!",ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,ham
"Don't miss the live games from your fave local and international sports leagues like PVL, UAAP, NBA TV! Mag-subscribe na for only P149/month gamit ang TNT load!",ham
"#BDOStopScam: BDO will NEVER send links. Scammers are using fake cell towers to hijack BDO's sender ID. If you receive a ""BDO"" alert with a link, it's a scam!",ham
"Gusto naming ready ka kausapin ang Tropa! You get total of 16 GB and Unli Allnet Calls & Texts! That's (FREE 8 GB ALL ACCESS DATA for 3 days from us) when you avail DOBLE GIGA VIDEO+ 75 with 2 GB + 2 GB/day for YouTube, Netflix & MORE + UNLI ALLNET CALLS & TEXTS! For TODAY only! Load via https://smrt.ph/GetSmartApp o *123#",ham
"Gusto naming ready ka kausapin ang Tropa! You get total of 16 GB and Unli Allnet Calls & Texts! That's (FREE 8 GB ALL ACCESS DATA for 3 days from us) when you avail DOBLE GIGA VIDEO+ 75 with 2 GB + 2 GB/day for YouTube, Netflix & MORE + UNLI ALLNET CALLS & TEXTS! For TODAY only! Load via https://smrt.ph/GetSmartApp o *123#",ham
"Secure your accounts and cards your way with the BDO Online app! Confirm transactions with biometrics or 6-digit PIN, lock or unlock Debit and Credit Cards, set limits for Debit Cards, enable or disable overseas Debit Card transactions. Try it now!",ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,ham
"UNLI DATA na P10 lang? Kaya yan sa TNT SAYA SOCIALS TIME! Sa SAYA SOCIALS TIME 10 merong UNLI DATA pang FB, TikTok, at IG for 30 minutes! Pumunta lang sa Smart App (Wais Hacks > Hot Deals) https://smrt.ph/GetSmartApp o i-dial ang *123#2# para makita kung may PINASAYA pang SAYA SOCIALS TIME para sa'yo!",ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,ham
"P10 lang para sa UNLI DATA? TNT SAYA SOCIALS TIME ang sagot! Sa SAYA SOCIALS TIME 10, may UNLI FB, IG & TikTok ka na for 30 minutes! Pumunta lang sa Smart App (Wais Hacks > Hot Deals) https://smrt.ph/GetSmartApp o i-dial ang *123#2# para makita kung may PINASAYA pang SAYA SOCIALS TIME para sa'yo!",ham
Add-to-cart lang kahit paubos na ang data. Palista muna ng GIGA STORIES 50. Kaya Today with Borrow Load!,ham
"#BDOStopScam: This new year, make it a resolution to ignore emails with links or calls asking for an OTP. Commit to not clicking links or sharing your OTP.",ham
"Happy Chinese New Year, GOMO Fam! Wishing you UNSTPPBL luck this 2025.",ham
"Congrats! Your GGives credit limit has increased to P25k! Shop with GGives this Chinese New Year para sa abot-kayang installments. Go to Borrow > GGives to view your new credit limit, valid until Feb 10.",ham
"Gong xi fa cai! You earned P500 cashback from your last transaction. Click below to claim! STOP! Maya will NEVER send links. Scammers lang gumagawa nun. Using a text hijacking device, nagpapanggap sila na Maya at ibang brands para magtext ng link at manakaw ang pera mo. Never share OTPs, passwords, or open links.",ham
"Lamang ka sa susunod mong load up, DALI! Subscribe to ALL DATA+ or any promo at least P20 to get EXTRA 2 GB for 3 days FREE! Load na sa https://smrt.ph/GetSmartApp o i-dial ang *123# NOW NA!",ham
"Hi Mr/Ms <NAME>, RDCN 40584 can be claimed at any RDPawnshop, Penbank and TrueMoney branches. Please present valid ID. Thank you!",ham
Bagong exciting surprise ngayong bagong taon: 10 GB for 10 pesos lang! Bili na ng Panalo 10 to get TOTAL 10 GB (300 MB + FREE 9.7 GB) & 60 MINS CALLS & TEXTS for 1 day-- Kunin mo na bago pa mawala! LOAD NA: https://smrt.ph/GetSmartApp (Wais Hacks) or dial *123# NOW,ham
Gong Xi Fa Cai! Celebrate Chinese New Year with us on the Smart App! Play the Lucky Fortune game for a chance to win up to 50 points this Jan 28 to 29 -- try your luck by going to the Smart App. Don't have the app yet? Download Smart App NOW!,ham
"Panalong Savings this 2025! May P1 rebate ka na sa bawat promo o regular load purchase mo worth P50-P60 via your favorite TNT retailers. Promo valid hanggang January 31, 2025 lang!",ham
Laging suliting ang load bago pa ito mag-expire! Expired na ang promo? Load your fave ALLNET 20 with just a tap sa https://smrt.ph/GetSmartApp o sa suking tindahan!,ham
"Save up to P6,000 when you pre-order the new Galaxy S25 Series at Samsung Authorized stores with Maya Personal Loan! Go to Maya Missions to learn more.",ham
"Load NOW and check out Free Promo Load, Unli TikTok, Bigger & Longer Data, No Expiry Offers and MORE at smrt.ph/SmartApp!",ham
Your regular load is low on balance. Add Regular Load NOW to continue enjoying our promos and services.,ham
918 259 is your Instagram code. Don't share it.,ham
"Hi Mr/Ms <NAME>, RDCN 23860 can be claimed at any RDPawnshop, Penbank and TrueMoney branches. Please present valid ID. Thank you!",ham
"Kahit no budget, may pang internet with TNT Utang na Load! Avail up to 1 GB or P50 regular load! Dial *5623# now!",ham
"Hi Mr/Ms <NAME>, RDCN 30201 can be claimed at any RDPawnshop, Penbank and TrueMoney branches. Please present valid ID. Thank you!",ham
"Nice! You received a P10 voucher from Maya. Use it for your load, bills, shopping, and more. Tap 'Vouchers' on the app to claim your gift before it expires!",ham
"Hi Mr/Ms CHRISTOPHER, RDCN 27467 can be claimed at any RDPawnshop, Penbank and TrueMoney branches. Please present valid ID. Thank you!",ham
"Send Money your way with the BDO Online app! You can send to your own PHP accounts or own USD to PHP accounts, to any BDO account, to any same foreign currency account in 1 of 9 available currencies, or to other banks and e-wallets via InstaPay or PESONet. Try it now!",ham
"To finish logging in, your OTP is 809044. Never share your OTP. q0uXCqkIhgZ",ham
Meron kang padala last November! I-google ang ‘Maya Center survey’ and share your thoughts. I-download ang Maya app to enjoy extra funds with Maya Easy Credit!,ham
Sulit ba ang load mo from Maya last November? I-google ang ‘Maya Center survey’ and share your thoughts. I-download ang Maya app to enjoy extra funds with Maya Easy Credit!,ham
"Ka-Tropa, simulan ang 2025 sa tipid at saya! May P3 rebate ka pag bumili ng P99 promos and up sa GCash or Maya. Available hanggang Jan 20. Bilis, load na!",ham
"Did you request to do BANK TRANSFER to ShopeePay account no. ending in 4503 with amount of PHP 58.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 905855.",ham
"Did you request to do BANK TRANSFER to ShopeePay account no. ending in 4503 with amount of PHP 58.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 298939.",ham
"Did you request to do BANK TRANSFER to ShopeePay account no. ending in 4503 with amount of PHP 295.00? If not, DON'T ENTER YOUR OTP ON ANY SITE OR SEND IT TO ANYONE because IT'S A SCAM! If you requested, your OTP is 674295.",ham
"Bagong taon, bagong Smart cell sites sa DAVAO CITY! Lalakas ang signal, lalakas ang saya! Mag load na ng TNT promos at yayain ang tropa bumili ng TNT sim.",ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,ham
"Magandang Araw <NAME>, SPX Delivery! Sa iyong pahintulot, kukuha kami ng litrato bilang Proof of Delivery. Pag may katanungan, i-contact ang Customer Service.",ham
"NEVER SHARE YOUR OTP OR USE IT IN ANY LINK. You are about to pay PHP 281.00 to Shopee Philippines Inc. Your OTP is 600139. If you DID NOT make this request, please ignore this message.",ham
Never run out of data. Always check your load balance and subscriptions with just a tap on smrt.ph/CheckUsage,ham
You're trying to access sites not included in your promo OR haven't subscribed to one yet.,ham
264427 is your Facebook code. Don't share it.,ham
"Start 2025 with CIMB's New Year, New Save promo! Earn up to 15% p.a. interest NO CAP by growing your savings in Jan 2025. Cash-in now. T&Cs apply. DTI209896.",ham
"Hi Mr/Ms <NAME>, RDCN 44731 can be claimed at any RDPawnshop, Penbank and TrueMoney branches. Please present valid ID. Thank you!",ham
"Ituloy ang saya to stay online with FREE data! May FREE 500 MB for 4 days para sa'yo! Paano? Magsend lang ng 'YAY' to 5858 now! Available lang ito for today, so sulitin mo na KaTropa bago pa mawala!",ham
"NEVER SHARE YOUR OTP OR USE IT IN ANY LINK. You are about to pay PHP 162.00 to Shopee Philippines Inc. Your OTP is 755405. If you DID NOT make this request, please ignore this message.",ham
"NEVER SHARE YOUR OTP OR USE IT IN ANY LINK. You are about to pay PHP 162.00 to Shopee Philippines Inc. Your OTP is 682610. If you DID NOT make this request, please ignore this message.",ham
"NEVER SHARE YOUR OTP OR USE IT IN ANY LINK. You are about to pay PHP 162.00 to Shopee Philippines Inc. Your OTP is 541007. If you DID NOT make this request, please ignore this message.",ham
"View, manage, add or remove your BDO accounts and cards on the BDO Online app! Try it now!",ham
"Join the excitement at W1NSL0T! Enjoy quick dep0sits, get up to 5000P welcome b0nuses, and hit more sc@tters. Visit today! 1WinSlt.pw>@+{%}>",scam
"Got a text from GOMO with a link? Nah, don't tap that! It's a scam trying to trick you. Scammers are using illegal cell sites, pretending to be legit brands like GOMO, and sending you fake text messages with links. Never click links on texts or share OTPs, Fam!",ham
"Hi Mr/Ms <NAME>, RDCN 23303 can be claimed at any RDPawnshop, Penbank and TrueMoney branches. Please present valid ID. Thank you!",ham
"Suki, na-miss ka namin! Balik ka na dahil soon ay mas pabibilisin namin ang pag-login sa PalawanPay gamit ang Quick PIN!",ham
"Ituloy ang saya to stay online with FREE data! May FREE 500 MB for 4 days para sa'yo! Paano? Magsend lang ng 'YAY' to 5858 now! Available lang ito for today, so sulitin mo na KaTropa bago pa mawala!",ham
BDO Online lets you conveniently manage your checking accounts. Reorder Checkbooks from the app so you never run out when you need them or use Stop Payment Order to take control of any issued checks. Try it now!,ham
"NEVER SHARE YOUR OTP OR USE IT IN ANY LINK. You are about to pay PHP 334.00 to Shopee Philippines Inc. Your OTP is 676163. If you DID NOT make this request, please ignore this message.",ham
"Start 2025 with CIMB's New Year, New Save promo! Earn up to 15% p.a. interest NO CAP by growing your savings in Jan 2025. Cash-in now. T&Cs apply. DTI209896.",ham
